dates,Active_Count,Disconnect_Count,CPU_Util,Memory_Total,Max_Temp,Min_Temp,Avg_Temp,Link_Down,Down_Time,Authenticate_Count,Class_Label
2018-08-09 00:00:00,4679.0,1.0,35.0,76.43191771541977,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 00:15:00,4707.0,0.0,44.0,76.43800718466889,59.0,22.0,40.714285714285715,0,,2.0,1
2018-08-09 00:30:00,4791.0,1.0,35.0,75.88866996483962,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 00:45:00,4890.0,1.0,31.0,75.38654568180408,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 01:00:00,4914.0,0.0,32.0,75.37795842815093,59.0,22.0,40.57142857142857,0,,3.0,1
2018-08-09 01:15:00,4983.0,5.0,34.0,75.90905187630598,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 01:30:00,5041.0,0.0,41.0,75.85205045512662,59.0,22.0,40.57142857142857,0,,1.0,1
2018-08-09 01:45:00,4796.0,1.0,35.0,76.37612709317304,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 02:00:00,5024.0,0.0,37.0,75.75293517100562,59.0,22.0,40.57142857142857,0,,1.0,1
2018-08-09 02:15:00,4949.0,2.0,33.0,76.27771178314322,59.0,22.0,40.57142857142857,0,,4.0,1
2018-08-09 02:30:00,5065.0,2.0,36.0,75.21814009627266,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 02:45:00,5026.0,0.0,38.0,76.21033146957235,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 03:00:00,5112.0,3.0,35.0,75.62353300383566,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-09 03:15:00,5250.0,3.0,36.0,75.63224861527893,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 03:30:00,5372.0,2.0,41.0,75.57751209411944,59.0,22.0,40.714285714285715,0,,0.0,1
2018-08-09 03:45:00,5100.0,0.0,35.0,74.92664914197387,59.0,22.0,40.714285714285715,0,,3.0,1
2018-08-09 04:00:00,5607.0,2.0,38.0,74.80594821787233,60.0,22.0,40.857142857142854,0,,3.0,1
2018-08-09 04:15:00,5799.0,3.0,0.0,,0.0,0.0,0.0,0,,5.0,1
2018-08-09 04:30:00,5953.0,2.0,41.0,,59.0,22.0,40.714285714285715,0,,3.0,1
2018-08-09 04:45:00,6109.0,3.0,45.0,74.75871742148476,60.0,22.0,41.0,0,,4.0,1
2018-08-09 05:00:00,6188.0,5.0,43.0,74.6743890919153,59.0,22.0,40.857142857142854,0,,1.0,1
2018-08-09 05:15:00,6187.0,2.0,43.0,74.64708099365961,60.0,22.0,40.857142857142854,0,,2.0,1
2018-08-09 05:30:00,6232.0,2.0,43.0,74.61368548106236,59.0,22.0,40.57142857142857,0,,3.0,1
2018-08-09 05:45:00,6229.0,0.0,40.0,74.59507940975817,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 06:00:00,6279.0,3.0,42.0,74.62465829234432,59.0,22.0,40.714285714285715,0,,2.0,1
2018-08-09 06:15:00,6321.0,3.0,41.0,74.66950369497492,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 06:30:00,6326.0,1.0,40.0,74.68071199912217,59.0,22.0,40.714285714285715,0,,1.0,1
2018-08-09 06:45:00,5914.0,4.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-09 07:00:00,5961.0,0.0,36.0,74.684293136268,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 07:15:00,5974.0,2.0,43.0,75.2394992461976,59.0,22.0,40.57142857142857,0,,1.0,1
2018-08-09 07:30:00,5989.0,2.0,31.0,74.65602457921453,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 07:45:00,6051.0,1.0,36.0,74.64743712072058,59.0,22.0,40.57142857142857,0,,3.0,1
2018-08-09 08:00:00,6148.0,1.0,36.0,74.64731616787607,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 08:15:00,5878.0,6.0,36.0,74.64696003969314,59.0,22.0,40.57142857142857,0,,5.0,1
2018-08-09 08:30:00,5883.0,0.0,43.0,74.6480284344362,59.0,22.0,40.57142857142857,0,,1.0,1
2018-08-09 08:45:00,5896.0,1.0,34.0,74.6483845728135,59.0,22.0,40.57142857142857,0,,2.0,1
2018-08-09 09:00:00,6155.0,2.0,44.0,74.64969489940506,60.0,22.0,40.714285714285715,0,,3.0,1
2018-08-09 09:15:00,6262.0,5.0,37.0,74.65064908422112,60.0,22.0,41.0,0,,1.0,1
2018-08-09 09:30:00,6359.0,2.0,33.0,74.65064908422112,60.0,22.0,41.0,0,,1.0,1
2018-08-09 09:45:00,6377.0,3.0,31.0,74.65112617662916,60.0,22.0,40.857142857142854,0,,1.0,1
2018-08-09 10:00:00,6344.0,0.0,34.0,75.1599467559792,59.0,22.0,40.57142857142857,0,,1.0,1
2018-08-09 10:15:00,6421.0,0.0,31.0,74.62047117871012,59.0,22.0,40.57142857142857,0,,0.0,1
2018-08-09 10:30:00,6355.0,0.0,33.0,74.61916098529124,60.0,22.0,41.142857142857146,0,,0.0,1
2018-08-09 10:45:00,6289.0,2.0,41.0,74.61999408402592,60.0,22.0,41.0,0,,3.0,1
2018-08-09 11:00:00,6486.0,0.0,35.0,74.61987299678914,60.0,22.0,41.142857142857146,0,,5.0,1
2018-08-09 11:15:00,6447.0,1.0,36.0,74.61987299678914,60.0,22.0,40.857142857142854,0,,1.0,1
2018-08-09 11:30:00,6039.0,0.0,37.0,74.61903989465749,60.0,22.0,41.0,0,,4.0,1
2018-08-09 11:45:00,6428.0,0.0,46.0,74.53638102871648,60.0,22.0,41.142857142857146,0,,2.0,1
2018-08-09 12:00:00,6423.0,2.0,45.0,74.47328244274809,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-09 12:15:00,6467.0,0.0,0.0,,0.0,0.0,0.0,0,,3.0,1
2018-08-09 12:30:00,6462.0,3.0,45.0,,60.0,22.0,41.07142857142857,0,,2.0,1
2018-08-09 12:45:00,0.0,0.0,45.0,74.30723868776121,60.0,22.0,41.0,0,,0.0,1
2018-08-09 13:00:00,0.0,0.0,41.0,74.30103627931831,60.0,22.0,41.0,0,,0.0,1
2018-08-09 13:15:00,0.0,0.0,45.0,74.26966989031331,60.0,22.0,41.0,0,,0.0,1
2018-08-09 13:30:00,5508.0,1.0,44.0,74.18331369246697,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-09 13:45:00,5508.0,3.0,45.0,74.03109836683477,60.0,22.0,40.857142857142854,0,,4.0,1
2018-08-09 14:00:00,5780.0,4.0,52.0,73.95631554338388,60.0,22.0,41.0,0,,4.0,1
2018-08-09 14:15:00,5938.0,1.0,43.0,73.89285952842161,60.0,26.0,41.857142857142854,0,,3.0,1
2018-08-09 14:30:00,6119.0,1.0,44.0,73.91455780754991,61.0,26.0,42.714285714285715,0,,4.0,1
2018-08-09 14:45:00,6291.0,2.0,42.0,73.86350624069621,62.0,26.0,43.857142857142854,0,,3.0,1
2018-08-09 15:00:00,6346.0,0.0,46.0,73.92777223778192,62.0,26.0,43.857142857142854,0,,7.0,1
2018-08-09 15:15:00,6403.0,1.0,45.0,74.15419408090919,62.0,26.0,44.0,0,,2.0,1
2018-08-09 15:30:00,6468.0,4.0,43.0,74.18448311234738,62.0,26.0,44.0,0,,1.0,1
2018-08-09 15:45:00,6478.0,0.0,38.0,74.2021365421225,62.0,26.0,44.0,0,,4.0,1
2018-08-09 16:00:00,6519.0,0.0,45.0,74.2112018168719,63.0,26.0,44.142857142857146,0,,2.0,1
2018-08-09 16:15:00,6492.0,3.0,42.0,74.21024757742461,62.0,26.0,44.0,0,,2.0,1
2018-08-09 16:30:00,6406.0,1.0,41.0,74.20880111838997,63.0,26.0,44.142857142857146,0,,0.0,1
2018-08-09 16:45:00,6222.0,2.0,41.0,74.2064154742422,63.0,26.0,44.285714285714285,0,,1.0,1
2018-08-09 17:00:00,6071.0,1.0,40.0,74.20593834541265,63.0,26.0,44.285714285714285,0,,1.0,1
2018-08-09 17:15:00,5900.0,0.0,38.0,74.17623314534367,63.0,26.0,44.285714285714285,0,,2.0,1
2018-08-09 17:30:00,5585.0,3.0,43.0,74.17434037883487,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 17:45:00,5284.0,3.0,43.0,74.1265047306872,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-09 18:00:00,5133.0,2.0,40.0,74.09609237081922,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 18:15:00,5167.0,1.0,37.0,74.10277207882055,63.0,26.0,44.57142857142857,0,,2.0,1
2018-08-09 18:30:00,5079.0,0.0,35.0,74.12233408082447,63.0,26.0,44.57142857142857,0,,2.0,1
2018-08-09 18:45:00,4893.0,0.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-09 19:00:00,4861.0,1.0,29.0,74.33417624886684,63.0,26.0,44.42857142857143,0,,3.0,1
2018-08-09 19:15:00,4837.0,0.0,28.0,74.4722980323301,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 19:30:00,4753.0,2.0,31.0,74.5779855909156,63.0,26.0,44.42857142857143,0,,4.0,1
2018-08-09 19:45:00,4744.0,0.0,32.0,74.75487740291715,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-09 20:00:00,4781.0,0.0,34.0,74.84660527696933,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 20:15:00,4755.0,1.0,34.0,74.91328266273516,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 20:30:00,4723.0,0.0,33.0,75.00107352962226,63.0,26.0,44.42857142857143,0,,3.0,1
2018-08-09 20:45:00,4743.0,0.0,34.0,75.06214543702198,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 21:00:00,4729.0,0.0,32.0,75.18655648224136,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-09 21:15:00,4370.0,1.0,29.0,75.23104743092433,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 21:30:00,4486.0,0.0,32.0,75.24190316239479,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-09 21:45:00,4632.0,2.0,27.0,75.25729417658707,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 22:00:00,4619.0,1.0,27.0,75.279478211912,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 22:15:00,4615.0,1.0,29.0,75.28329524254845,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 22:30:00,4621.0,0.0,34.0,75.35104753634528,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 22:45:00,4618.0,0.0,32.0,75.50170335804872,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-09 23:00:00,4615.0,0.0,32.0,75.66106514748122,63.0,26.0,44.42857142857143,0,,3.0,1
2018-08-09 23:15:00,4633.0,1.0,33.0,75.71320192954582,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-09 23:30:00,4641.0,2.0,34.0,75.72643210901492,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-09 23:45:00,4646.0,1.0,32.0,75.72870195863254,63.0,26.0,44.42857142857143,0,,1.0,1
2018-08-10 00:00:00,4664.0,1.0,35.0,75.72965622539782,63.0,26.0,44.57142857142857,0,,5.0,1
2018-08-10 00:15:00,4682.0,0.0,35.0,75.73181030904223,63.0,26.0,44.42857142857143,0,,4.0,1
2018-08-10 00:30:00,4787.0,1.0,34.0,75.73228744697803,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-10 00:45:00,4842.0,1.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-10 01:00:00,4934.0,1.0,32.0,75.73312593638767,63.0,26.0,44.42857142857143,0,,0.0,1
2018-08-10 01:15:00,4714.0,1.0,31.0,75.69877184109323,63.0,26.0,44.42857142857143,0,,2.0,1
2018-08-10 01:30:00,5077.0,0.0,38.0,75.69961017458644,63.0,26.0,44.57142857142857,0,,3.0,1
2018-08-10 01:45:00,5156.0,1.0,35.0,75.65141878319123,63.0,26.0,44.57142857142857,0,,4.0,1
2018-08-10 02:00:00,5026.0,1.0,41.0,75.6230347506191,63.0,26.0,44.57142857142857,0,,0.0,1
2018-08-10 02:15:00,5274.0,3.0,37.0,75.59346296075391,63.0,26.0,44.57142857142857,0,,2.0,1
2018-08-10 02:30:00,5373.0,1.0,37.0,75.56100563510657,63.0,26.0,44.57142857142857,0,,0.0,1
2018-08-10 02:45:00,5379.0,1.0,43.0,76.09063885217508,65.0,30.0,47.57142857142857,0,,1.0,1
2018-08-10 03:00:00,5476.0,2.0,38.0,75.53154941405505,66.0,30.0,46.857142857142854,0,,2.0,1
2018-08-10 03:15:00,5599.0,1.0,41.0,75.45436760713247,65.0,30.0,46.57142857142857,0,,2.0,1
2018-08-10 03:30:00,5669.0,1.0,46.0,75.42430705659496,67.0,30.0,48.57142857142857,0,,0.0,1
2018-08-10 03:45:00,5871.0,0.0,37.0,75.18931170225456,66.0,30.0,47.0,0,,1.0,1
2018-08-10 04:00:00,6007.0,2.0,38.0,75.18967047439091,66.0,30.0,48.0,0,,2.0,1
2018-08-10 04:15:00,6071.0,1.0,40.0,75.09841439498409,65.0,26.0,45.42857142857143,0,,2.0,1
2018-08-10 04:30:00,6206.0,3.0,50.0,75.00656089705356,63.0,26.0,44.285714285714285,0,,0.0,1
2018-08-10 04:45:00,6344.0,1.0,39.0,74.97447202420148,61.0,26.0,42.714285714285715,0,,1.0,1
2018-08-10 05:00:00,6387.0,5.0,42.0,74.93427111316821,61.0,26.0,42.285714285714285,0,,3.0,1
2018-08-10 05:15:00,6437.0,2.0,40.0,74.91506498959785,60.0,26.0,41.857142857142854,0,,0.0,1
2018-08-10 05:30:00,6419.0,4.0,40.0,74.88500372187124,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-10 05:45:00,6481.0,2.0,41.0,74.89108703017115,60.0,22.0,41.285714285714285,0,,1.0,1
2018-08-10 06:00:00,6444.0,1.0,39.0,74.89060986491451,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-10 06:15:00,6502.0,2.0,39.0,74.89418759453926,60.0,22.0,41.285714285714285,0,,0.0,1
2018-08-10 06:30:00,6534.0,0.0,36.0,74.96397385121917,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-10 06:45:00,6552.0,2.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-10 07:00:00,6642.0,2.0,0.0,,0.0,0.0,0.0,0,,1.0,1
2018-08-10 07:15:00,6629.0,1.0,33.0,74.95001646235846,60.0,22.0,41.0,0,,1.0,1
2018-08-10 07:30:00,6631.0,2.0,37.0,74.9671945755336,60.0,22.0,41.0,0,,6.0,1
2018-08-10 07:45:00,0.0,0.0,39.0,74.99630193396925,60.0,22.0,41.285714285714285,0,,0.0,1
2018-08-10 08:00:00,0.0,0.0,37.0,74.96695567527331,60.0,22.0,41.142857142857146,0,,0.0,1
2018-08-10 08:15:00,0.0,0.0,36.0,74.97256234312817,60.0,22.0,41.0,0,,0.0,1
2018-08-10 08:30:00,6653.0,3.0,38.0,74.980793365241,60.0,22.0,41.0,0,,5.0,1
2018-08-10 08:45:00,0.0,0.0,40.0,74.94870351106573,60.0,22.0,41.142857142857146,0,,0.0,1
2018-08-10 09:00:00,0.0,0.0,38.0,74.91339243961329,60.0,22.0,41.142857142857146,0,,0.0,1
2018-08-10 09:15:00,0.0,0.0,38.0,74.8878624191178,60.0,22.0,41.142857142857146,0,,0.0,1
2018-08-10 09:30:00,6624.0,0.0,33.0,74.88678822120318,60.0,22.0,41.0,0,,1.0,1
2018-08-10 09:45:00,6707.0,2.0,35.0,74.88619119878604,60.0,22.0,41.0,0,,4.0,1
2018-08-10 10:00:00,6705.0,1.0,34.0,75.42183622828784,60.0,22.0,41.142857142857146,0,,1.0,1
2018-08-10 10:15:00,6624.0,0.0,39.0,74.88619119878604,60.0,22.0,41.0,0,,2.0,1
2018-08-10 10:30:00,6576.0,4.0,43.0,75.41909038418409,60.0,26.0,41.57142857142857,0,,2.0,1
2018-08-10 10:45:00,6420.0,2.0,38.0,74.8574400771136,60.0,22.0,41.0,0,,0.0,1
2018-08-10 11:00:00,6568.0,2.0,38.0,74.76545425045573,61.0,26.0,42.57142857142857,0,,1.0,1
2018-08-10 11:15:00,6569.0,4.0,38.0,74.73420500095438,62.0,26.0,43.714285714285715,0,,2.0,1
2018-08-10 11:30:00,6697.0,3.0,44.0,74.73456162703582,62.0,26.0,43.857142857142854,0,,2.0,1
2018-08-10 11:45:00,6692.0,0.0,42.0,75.30015843020482,62.0,26.0,44.0,0,,2.0,1
2018-08-10 12:00:00,6546.0,5.0,55.0,75.8307046971859,63.0,26.0,44.285714285714285,0,,2.0,1
2018-08-10 12:15:00,6543.0,2.0,44.0,75.30528978072583,63.0,26.0,44.57142857142857,0,,2.0,1
2018-08-10 12:30:00,6528.0,1.0,37.0,74.6171649447639,63.0,26.0,44.57142857142857,0,,5.0,1
2018-08-10 12:45:00,6605.0,3.0,39.0,74.61621054138531,63.0,26.0,44.57142857142857,0,,4.0,1
2018-08-10 13:00:00,6623.0,1.0,33.0,74.58661614595015,63.0,26.0,44.714285714285715,0,,2.0,1
2018-08-10 13:15:00,6607.0,2.0,41.0,74.58376082651333,63.0,26.0,44.714285714285715,0,,3.0,1
2018-08-10 13:30:00,6564.0,1.0,38.0,74.5226790102837,64.0,26.0,44.714285714285715,0,,2.0,1
2018-08-10 13:45:00,6621.0,0.0,39.0,74.50859687048145,63.0,26.0,44.714285714285715,0,,0.0,1
2018-08-10 14:00:00,6669.0,3.0,42.0,74.44834694968313,64.0,26.0,44.857142857142854,0,,2.0,1
2018-08-10 14:15:00,6678.0,0.0,41.0,74.41840489040959,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-10 14:30:00,6709.0,2.0,39.0,74.42019164694204,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-10 14:45:00,6723.0,4.0,41.0,74.42698366491847,64.0,26.0,44.857142857142854,0,,2.0,1
2018-08-10 15:00:00,6729.0,4.0,38.0,74.43736041384314,64.0,26.0,45.0,0,,4.0,1
2018-08-10 15:15:00,6745.0,0.0,39.0,74.4674251245538,64.0,26.0,45.0,0,,2.0,1
2018-08-10 15:30:00,6740.0,3.0,38.0,74.47482701026009,64.0,26.0,44.857142857142854,0,,2.0,1
2018-08-10 15:45:00,6680.0,5.0,33.0,74.47673586256263,64.0,26.0,45.0,0,,0.0,1
2018-08-10 16:00:00,6534.0,3.0,32.0,74.47840113005135,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-10 16:15:00,6540.0,1.0,40.0,74.44750392509629,64.0,26.0,44.857142857142854,0,,2.0,1
2018-08-10 16:30:00,6493.0,1.0,39.0,74.44821448171533,64.0,26.0,45.0,0,,4.0,1
2018-08-10 16:45:00,6391.0,4.0,35.0,74.44833641934068,64.0,26.0,44.857142857142854,0,,3.0,1
2018-08-10 17:00:00,6222.0,1.0,36.0,74.40490961498082,64.0,26.0,45.0,0,,3.0,1
2018-08-10 17:15:00,6048.0,3.0,34.0,74.40013743867753,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-10 17:30:00,5877.0,2.0,36.0,74.40109187393819,64.0,26.0,45.0,0,,0.0,1
2018-08-10 17:45:00,5738.0,1.0,35.0,74.37352358681906,64.0,26.0,44.857142857142854,0,,4.0,1
2018-08-10 18:00:00,5569.0,1.0,32.0,74.36005115772997,64.0,26.0,44.857142857142854,0,,3.0,1
2018-08-10 18:15:00,5436.0,0.0,35.0,74.26985702559796,64.0,26.0,44.857142857142854,0,,0.0,1
2018-08-10 18:30:00,5312.0,0.0,29.0,74.27652426220746,64.0,26.0,45.0,0,,4.0,1
2018-08-10 18:45:00,5185.0,1.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-10 19:00:00,5090.0,2.0,0.0,,0.0,0.0,0.0,0,,3.0,1
2018-08-10 19:15:00,5011.0,1.0,24.0,74.32687810790948,64.0,26.0,45.142857142857146,0,,4.0,1
2018-08-10 19:30:00,4957.0,2.0,28.0,74.34418054183548,64.0,26.0,45.142857142857146,0,,1.0,1
2018-08-10 19:45:00,4909.0,2.0,26.0,74.36756431731307,64.0,30.0,45.714285714285715,0,,3.0,1
2018-08-10 20:00:00,4877.0,0.0,23.0,74.46300829885419,64.0,30.0,45.857142857142854,0,,1.0,1
2018-08-10 20:15:00,4855.0,2.0,28.0,74.6052198313505,64.0,30.0,45.857142857142854,0,,1.0,1
2018-08-10 20:30:00,4837.0,3.0,29.0,74.77785307283365,64.0,26.0,45.142857142857146,0,,2.0,1
2018-08-10 20:45:00,4809.0,1.0,30.0,74.94857906416283,64.0,26.0,45.142857142857146,0,,1.0,1
2018-08-10 21:00:00,4804.0,0.0,30.0,75.09365530077072,64.0,26.0,45.142857142857146,0,,2.0,1
2018-08-10 21:15:00,4773.0,2.0,30.0,75.20473027144658,64.0,26.0,44.857142857142854,0,,3.0,1
2018-08-10 21:30:00,4765.0,2.0,28.0,75.3372816080709,64.0,26.0,45.0,0,,1.0,1
2018-08-10 21:45:00,4712.0,4.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-10 22:00:00,4670.0,2.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-10 22:15:00,4662.0,0.0,29.0,75.55501469858359,64.0,26.0,45.142857142857146,0,,4.0,1
2018-08-10 22:30:00,4651.0,1.0,32.0,75.62373534913908,64.0,26.0,45.142857142857146,0,,5.0,1
2018-08-10 22:45:00,4665.0,2.0,35.0,75.67706866848332,64.0,26.0,45.142857142857146,0,,2.0,1
2018-08-10 23:00:00,4676.0,1.0,34.0,75.72324402745035,64.0,26.0,45.142857142857146,0,,3.0,1
2018-08-10 23:15:00,4599.0,2.0,31.0,75.749014517376,64.0,26.0,44.857142857142854,0,,3.0,1
2018-08-10 23:30:00,4501.0,0.0,37.0,75.74973752028252,64.0,26.0,45.0,0,,3.0,1
2018-08-10 23:45:00,4602.0,2.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-11 00:00:00,4543.0,3.0,0.0,,0.0,0.0,0.0,0,,2.0,1
2018-08-11 00:15:00,4515.0,2.0,53.0,75.74364921423492,64.0,26.0,44.857142857142854,0,,6.0,1
2018-08-11 00:30:00,4626.0,2.0,36.0,75.74771283627392,64.0,26.0,45.0,0,,1.0,1
2018-08-11 00:45:00,4679.0,0.0,29.0,75.7480743349655,64.0,26.0,45.0,0,,3.0,1
2018-08-11 01:00:00,4736.0,3.0,0.0,,0.0,0.0,0.0,0,,1.0,1
2018-08-11 01:15:00,4683.0,1.0,36.0,75.68843242624109,63.0,26.0,44.857142857142854,0,,3.0,1
2018-08-11 01:30:00,4865.0,3.0,39.0,75.68866447770311,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-11 01:45:00,5047.0,2.0,38.0,75.68484651802076,63.0,26.0,44.857142857142854,0,,2.0,1
2018-08-11 02:00:00,4913.0,1.0,40.0,75.59607895540623,64.0,26.0,44.857142857142854,0,,3.0,1
2018-08-11 02:15:00,5205.0,1.0,38.0,75.5593417711853,64.0,26.0,45.0,0,,2.0,1
2018-08-11 02:30:00,5374.0,0.0,41.0,75.55921445104636,64.0,26.0,45.0,0,,0.0,1
2018-08-11 02:45:00,5389.0,0.0,38.0,75.53128027450475,64.0,26.0,45.0,0,,1.0,1
2018-08-11 03:00:00,5515.0,3.0,39.0,75.52891429989548,64.0,26.0,44.857142857142854,0,,0.0,1
2018-08-11 03:15:00,5677.0,1.0,38.0,75.43728195558694,64.0,26.0,45.0,0,,2.0,1
2018-08-11 03:30:00,5786.0,0.0,38.0,75.43775920738021,64.0,26.0,44.857142857142854,0,,1.0,1
2018-08-11 03:45:00,5967.0,3.0,40.0,75.31594219498692,64.0,26.0,45.0,0,,1.0,1
2018-08-11 04:00:00,6145.0,5.0,80.0,69.58488621234318,64.0,26.0,45.0,0,,1.0,1
2018-08-11 04:15:00,6318.0,2.0,40.0,70.85669566379241,64.0,26.0,45.142857142857146,0,,3.0,1
2018-08-11 04:30:00,6460.0,5.0,44.0,70.83536137276796,64.0,26.0,45.142857142857146,0,,1.0,1
2018-08-11 04:45:00,6494.0,2.0,43.0,70.31379734875598,65.0,30.0,46.57142857142857,0,,1.0,1
2018-08-11 05:00:00,6564.0,2.0,46.0,70.25434243176178,63.0,26.0,44.714285714285715,0,,3.0,1
2018-08-11 05:15:00,6635.0,1.0,41.0,70.21697946640325,62.0,26.0,43.142857142857146,0,,2.0,1
2018-08-11 05:30:00,6677.0,4.0,42.0,70.21812681036663,61.0,26.0,42.57142857142857,0,,1.0,1
2018-08-11 05:45:00,6701.0,1.0,45.0,70.22046192021378,61.0,26.0,42.285714285714285,0,,4.0,1
2018-08-11 06:00:00,6822.0,1.0,43.0,70.17355494156777,61.0,26.0,42.142857142857146,0,,5.0,1
2018-08-11 06:15:00,6839.0,1.0,45.0,70.14730934963424,61.0,26.0,42.142857142857146,0,,1.0,1
2018-08-11 06:30:00,6888.0,2.0,41.0,70.16816346787047,61.0,22.0,41.57142857142857,0,,1.0,1
2018-08-11 06:45:00,6919.0,7.0,41.0,70.17503674435474,60.0,26.0,41.857142857142854,0,,5.0,1
2018-08-11 07:00:00,6845.0,2.0,39.0,70.15499436904695,60.0,22.0,41.42857142857143,0,,5.0,1
2018-08-11 07:15:00,6940.0,3.0,42.0,70.16787875317337,61.0,22.0,41.57142857142857,0,,2.0,1
2018-08-11 07:30:00,6974.0,1.0,44.0,70.18062083939776,60.0,26.0,41.857142857142854,0,,5.0,1
2018-08-11 07:45:00,6991.0,3.0,43.0,70.2017599114318,60.0,22.0,41.285714285714285,0,,5.0,1
2018-08-11 08:00:00,6997.0,1.0,41.0,70.18592043979537,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-11 08:15:00,7018.0,2.0,42.0,70.18625537458661,60.0,22.0,41.0,0,,3.0,1
2018-08-11 08:30:00,7033.0,2.0,44.0,70.19097702740105,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-11 08:45:00,7033.0,2.0,44.0,70.1971806789658,60.0,22.0,41.42857142857143,0,,3.0,1
2018-08-11 09:00:00,7039.0,1.0,42.0,70.20090670484372,60.0,22.0,41.285714285714285,0,,2.0,1
2018-08-11 09:15:00,7030.0,2.0,46.0,70.19260135908986,61.0,22.0,41.57142857142857,0,,5.0,1
2018-08-11 09:30:00,7008.0,0.0,37.0,70.19594181873711,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-11 09:45:00,7008.0,5.0,40.0,70.20076449899545,60.0,22.0,41.42857142857143,0,,4.0,1
2018-08-11 10:00:00,7014.0,1.0,38.0,70.74226430221238,60.0,22.0,41.142857142857146,0,,4.0,1
2018-08-11 10:15:00,7012.0,1.0,40.0,70.20505943717221,60.0,22.0,41.285714285714285,0,,0.0,1
2018-08-11 10:30:00,6993.0,2.0,44.0,70.17308600852307,60.0,22.0,41.142857142857146,0,,3.0,1
2018-08-11 10:45:00,7043.0,4.0,41.0,70.14335617615058,60.0,22.0,41.285714285714285,0,,5.0,1
2018-08-11 11:00:00,7037.0,2.0,44.0,70.14006537975138,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-11 11:15:00,6993.0,6.0,41.0,70.14502989839794,60.0,22.0,41.285714285714285,0,,3.0,1
2018-08-11 11:30:00,6968.0,4.0,43.0,70.14469514755851,62.0,26.0,43.857142857142854,0,,5.0,1
2018-08-11 11:45:00,6989.0,3.0,43.0,70.1461766432345,63.0,26.0,44.142857142857146,0,,3.0,1
2018-08-11 12:00:00,6937.0,3.0,45.0,70.1377786474117,63.0,26.0,44.285714285714285,0,,1.0,1
